,text_pl,text_en
717,kosze ze świeżymi marchewkami ludzie zbierający marchewki że marchew jest bardzo ważna w diecie każdego  przedstawienie jakiegoś mega prostego i szybkiego pomysłu na marchewkę  pokazanie ze marchewka czy tez inne warzywa to nic nudnego że są one dobre i zdrowe  jak ona wpływa na nasze zdrowie,baskets with fresh carrots people collecting carrots that carrot is very important in the diet of every representation of a mega simple and rapid idea for a show with carrot carrots or other vegetables also it's boring that they are good and healthy as it affects our health
718,jak najbardziej powiązane z naturą i wiejskim krajobrazem ujęcia  właściwości zdrowotne marchwi  powinny być w niej żywe wpadające w ucho melodie  jak uprawiana jest marchew w polsce  powinny pokazywać jak istotne jest jedzenie warzyw,most associated with nature and the rural landscape recognized the health benefits of carrots should be in the living catchy tunes like carrots grown in Poland should show the importance of eating vegetables
719,jej atuty prawdziwość to co dobrego są sobą niosą tzn witaminy głównym przekazem powinno być to aby wybierać produkty z polskich ekologicznych gospodarstw oraz to by przekonać odbiorców do spożywania warzyw chciałabym zobaczyć proces jej powstawania aż do momentu konsumpcji chciałabym zobaczyć gdzie i jak jest uprawiana marchew jak wygląda proces czyszczenia przewóz jak wygląda rozłożenie jej w sklepach a następnie kupno przez klienta do domu i przygotowanie z niej dania tak jak w odpowiedzi o przekaz reklamy powinno zwracać się uwagę na to skąd coś kupujemy oraz co jemy bo to konsekwentnie wpływa na nasze samopoczucie i zdrowie,its strengths truth of what good are they carry ie vitamins main message should be to choose products with the Polish organic farms and is to persuade consumers to eat vegetables I would like to see the process of its formation until consumption would like to see where and how it is grown carrot looks like transport of the cleaning process as it looks distribution in stores and then buying a home by the customer and preparation of the dishes as in response to a message advertising should pay attention to is something where we buy and what we eat because it consistently affects our health and well-being
720,jasne żywe kolory wesołych młodych ludzi że jest bardzo zdrowa i człowiek czuje się po niej lekko i świeżo żeby grała radosna muzyka a czysta woda ociekała ze świeżej kiści odpowiedź jak wyżej zdrowy styl życia jedzenie świeżych warzyw i owoców,bright vivid colors happy young people that it is very healthy and feels when it light and fresh to play joyful music and pure water dripping from the fresh bunches answer as above a healthy lifestyle eating fresh vegetables and fruits
721,marchew zdrowa i smaczna tańczące marchwie coś zabawnego ale z dawką informacji o pożywności marchwi że warto kupić marchew ekologia,healthy and tasty carrot dancing carrots something funny but with a dose of information about the wholesomeness of carrots that you should buy carrots Ecology
722,pole oraz właścicieli danych pól wypowiadających się na temat swoich upraw ukazanie naturalnych produktów motodą bezpiecznych zbiorów  by wypowiedzi były spokojne i naturalne  naturę spokój słońce  zachęcić do spożycia większej ilości warzyw promując przy tym spożycie mniejszej ilości mięsa,field and the owners of the data fields contributors about their crops to show the natural products safe method of matching sets of statements that were calm and quiet nature of the natural sun to encourage the consumption of more vegetables while promoting consumption of less meat
723,chciałabym oglądać po prostu marchew ale w jakimś ciekawym i nietuzinkowym wydaniu najlepiej coś z humorem np gra słów miałaby zachęcać do zmiany trybu życia na zdrowszy chciałabym aby nastąpiła animizacja marchwii mogą być dołączone inne produkty np pietruszka która nie dorównuje pięknemu kolorowi marchwii chciałabym zobaczyć i usłyszeć humorystyczne zestawienie które od razu bardziej by mnie zaintrygowało zdrowy styl życia waga witamin w diecie,"I would like to see just carrots but in some interesting and extraordinary edition preferably something with humor such as a pun would encourage lifestyle changes for healthier, I would like to occur animizacja carrot may be included with other products such as parsley that is not equal the beautiful color of carrots I would like to see and hear humorous statement that immediately intrigued me to a more healthy lifestyle weight of vitamins in the diet"
724,ładne widoki  natura przebitki z pół klimat reklamy wody mineralnej  krajowe produkty z  świadomych upraw nie wiele bardziej zależy mi na obrazach i stworzeniu klimatu niż wymuszonych scenkach obyczajowych krajobraz ładne ujęcia pól uprawnych i samej marchwi nasycone kolory ekologiczną uprawę świadoma uprawa i konsumpcja,nice views of the manifold nature of the climate semi advertising mineral water products from domestic crops conscious not much I care more images and create a climate of forced scenes than moral nice landscape shots fields and carrots same saturated colors ecological cultivation conscious cultivation and consumption
725,mógłby to być monolog wygłoszony  skrybę w filmie asterix i kleopatrascena  jak to jest być skryba  monolog kończy się wzmianka o sadzeniu marchwi właśnie w trakcie monologu mogłaby się pojawić wizualizacja siania i później zbierania i kosztowania marchwi  sadzenie i jedzenie marchwi to sama przyjemność  monikog pojawiający sie w tle z jednoczesna wizualizacja tych zajęć i na końcu sadzenie i jedzenie marchwi przybliżenie na skrybe który promuje marchew jako pyszna chrypka i zdrowa przekaske  silnego zadowolonego umięśnionego skrybe cieszącego się sadzeniem i jedzeniem marchwi  w tle część monologu oraz kilka dodatkowych słów promującego marchew jako zdrowe i pyszne chrupkie warzywo  sielskie zycie blisko natury szczęście wynikające z robienia prostych rzeczy zdrowie sile witalność,it could be a monologue delivered scribe in the film Asterix and kleopatrascena like to be a scribe monologue ends with a mention of planting carrots in the midst of a monologue could occur visualization sowing and then harvesting and tasting carrot planting and eating carrots is a pleasure monikog appearing in the background with simultaneous visualization of the course and at the end of the planting and eating carrots closer to the scribe who promotes carrots as a delicious hoarseness and healthy snack strong pleased muscular scribe enjoying the planting and eating carrots in the background part of the monologue and a few extra words to promote the carrot as a healthy and delicious crunchy vegetable idyllic life close to nature happiness resulting from doing simple things health strength vitality
726,królika witaminy są bardzo potrzebne  marchew przygotowywana na kilka sposobów  sposoby przygotowania np prostych koktajli z marchwii zdrowe odżywianie dbanie o sylwetkę przekonanie się do zdrowej żywności,Rabbit vitamins are very necessary carrots prepared in several ways such simple ways to prepare cocktails with healthy eating carrot silhouette taking care of conviction to healthy food
727,ludzi uprawiających marchew w codziennych warunkach  nawet najdrobniejszze rzeczy mają wpływ na to co jemy chciałabym aby pokazano sposób w jaki uprawiający muszą o nie dbać przyspieszony film z cyklem wzrostu  promująca zdrowa żywność żywność polska,"people having a carrot in everyday conditions, even najdrobniejszze things affect what we eat, I would like to showing the way in which the growers must take care not to accelerated growth cycle of movie promoting Polish food healthy food"
728,na pewno chciałabym żeby w reklamie było uwzględnione że marchew pochodzi z ekologicznej hodowli mogłaby być pokazana jakaś rodzina ewentualnie pracownicy jakiejś restauracji którzy wykorzystują tę marchew do swoich dań zdrowe pyszne odżywianie się bez dań przekraczających nasz budżet chciałabym żeby w takiej reklamie mimo wszystko była dynamika osoba wyciągająca te marchewki z pola woda która polewą warzywa słońce czynności kucharza który kroi tę marchewkę ważna byłaby w tej reklamie gra kamerą i uchwycenie takich drobnych szczegółów które miałyby duży wyraz artystyczny ogólnie żeby był ciąg zdarzeń związanych z tą marchewką jak wcześniej wspominałam chciałabym żeby w reklamie wystąpiła jakaś rodzina bądź kucharz jak i oczywiście pracownicyrolnicy którzy tę marchew by uprawiali chciałabym reklama tej marchwi przekonywała swych odbiorców do zdrowego odżywiania oraz do wspierania polskich rolników,"certainly I would like to advertising was considered that the carrot comes from the organic farming could be shown in a family or employees of some restaurants who use the carrot to your meals healthy delicious nutrition without meals exceeding our budget, I would like to in such advertising after all, was a dynamic person to pull out these carrots from the field of water which topping vegetables sun actions chef who cut the carrots important would be in this commercial game camera and capture such small details that would be a big artistic expression in general to a series of events related to the carrot as mentioned earlier, I would like to in the ad appeared some or the family cook and, of course, this carrot pracownicyrolnicy who would like to practice the carrot advertising persuaded their customers to enjoy healthy eating and to support Polish farmers"
